央卫综合,#genre#
北京卫视,http://218.241.192.50:8808/rtp/239.3.1.241:8000
重庆卫视,http://218.241.192.50:8808/rtp/239.3.1.122:8160
东方卫视,http://218.241.192.50:8808/rtp/239.3.1.136:8032
东南卫视,http://218.241.192.50:8808/rtp/239.3.1.156:8148
广东卫视,http://218.241.192.50:8808/rtp/239.3.1.142:8048
贵州卫视,http://218.241.192.50:8808/rtp/239.3.1.149:8076
河北卫视,http://218.241.192.50:8808/rtp/239.3.1.148:8072
黑龙江卫视,http://218.241.192.50:8808/rtp/239.3.1.133:8016
湖北卫视,http://218.241.192.50:8808/rtp/239.3.1.138:8044
湖南卫视,http://218.241.192.50:8808/rtp/239.3.1.132:8012
吉林卫视,http://218.241.192.50:8808/rtp/239.3.1.240:8172
江苏卫视,http://218.241.192.50:8808/rtp/239.3.1.135:8028
江西卫视,http://218.241.192.50:8808/rtp/239.3.1.123:8164
辽宁卫视,http://218.241.192.50:8808/rtp/239.3.1.210:8056
山东卫视,http://218.241.192.50:8808/rtp/239.3.1.209:8052
深圳卫视,http://218.241.192.50:8808/rtp/239.3.1.134:8020
天津卫视,http://218.241.192.50:8808/rtp/239.3.1.141:1234
浙江卫视,http://218.241.192.50:8808/rtp/239.3.1.137:8036


CCTV1,http://119.166.7.60:6666/udp/239.253.254.77:8000
CCTV2,http://119.166.7.60:6666/udp/239.253.254.232:8000
CCTV3,http://119.166.7.60:6666/udp/239.253.254.191:8000
CCTV4,http://119.166.7.60:6666/udp/239.253.254.111:8000
CCTV4,http://119.166.7.60:6666/udp/239.253.254.186:8000
CCTV4,http://119.166.7.60:6666/udp/239.253.254.187:8000
CCTV5,http://119.166.7.60:6666/udp/239.253.254.192:8000
CCTV5+,http://119.166.7.60:6666/udp/239.253.254.80:8000
CCTV6,http://119.166.7.60:6666/udp/239.253.254.193:8000
CCTV7,http://119.166.7.60:6666/udp/239.253.254.233:8000
CCTV8,http://119.166.7.60:6666/udp/239.253.254.194:8000
CCTV9,http://119.166.7.60:6666/udp/239.253.254.79:8000
CCTV10,http://119.166.7.60:6666/udp/239.253.254.234:8000
CCTV11,http://119.166.7.60:6666/udp/239.253.254.169:8000
CCTV12,http://119.166.7.60:6666/udp/239.253.254.235:8000
CCTV13,http://119.166.7.60:6666/udp/239.253.254.175:8000
CCTV14,http://119.166.7.60:6666/udp/239.253.254.236:8000
CCTV15,http://119.166.7.60:6666/udp/239.253.254.170:8000
CCTV17,http://119.166.7.60:6666/udp/239.253.254.168:8000
安徽卫视,http://119.166.7.60:6666/udp/239.253.254.87:8000
北京卫视,http://119.166.7.60:6666/udp/239.253.254.85:8000
重庆卫视,http://119.166.7.60:6666/udp/239.253.254.38:8000
东方卫视,http://119.166.7.60:6666/udp/239.253.254.86:8000
东南卫视,http://119.166.7.60:6666/udp/239.253.254.105:8000
甘肃卫视,http://119.166.7.60:6666/udp/239.253.254.74:8000
广东卫视,http://119.166.7.60:6666/udp/239.253.254.90:8000
广西卫视,http://119.166.7.60:6666/udp/239.253.254.197:8000
贵州卫视,http://119.166.7.60:6666/udp/239.253.254.113:8000
海南卫视,http://119.166.7.60:6666/udp/239.253.254.179:8000
河北卫视,http://119.166.7.60:6666/udp/239.253.254.112:8000
河南卫视,http://119.166.7.60:6666/udp/239.253.254.190:8000
黑龙江卫视,http://119.166.7.60:6666/udp/239.253.254.93:8000
湖北卫视,http://119.166.7.60:6666/udp/239.253.254.88:8000
湖南卫视,http://119.166.7.60:6666/udp/239.253.254.82:8000
吉林卫视,http://119.166.7.60:6666/udp/239.253.254.173:8000
江苏卫视,http://119.166.7.60:6666/udp/239.253.254.83:8000
江西卫视,http://119.166.7.60:6666/udp/239.253.254.47:8000
深圳卫视,http://119.166.7.60:6666/udp/239.253.254.91:8000
四川卫视,http://119.166.7.60:6666/udp/239.253.254.180:8000
天津卫视,http://119.166.7.60:6666/udp/239.253.254.89:8000
云南卫视,http://119.166.7.60:6666/udp/239.253.254.196:8000
浙江卫视,http://119.166.7.60:6666/udp/239.253.254.84:8000
法治天地,http://119.166.7.60:6666/udp/239.253.254.96:8000
东方财经,http://119.166.7.60:6666/udp/239.253.254.94:8000
动漫秀场,http://119.166.7.60:6666/udp/239.253.254.115:8000
都市剧场,http://119.166.7.60:6666/udp/239.253.254.98:8000


CCTV1,http://116.179.149.42:6000/rtp/226.0.2.153:9136
CCTV2,http://116.179.149.42:6000/rtp/226.0.2.154:9144
CCTV3,http://116.179.149.42:6000/rtp/226.0.2.208:9576
CCTV4,http://116.179.149.42:6000/rtp/226.0.2.156:9160
CCTV5,http://116.179.149.42:6000/rtp/226.0.2.209:9584
CCTV5+,http://116.179.149.42:6000/rtp/226.0.2.168:9256
CCTV6,http://116.179.149.42:6000/rtp/226.0.2.210:9592
CCTV7,http://116.179.149.42:6000/rtp/226.0.2.159:9184
CCTV8,http://116.179.149.42:6000/rtp/226.0.2.211:9600
CCTV9,http://116.179.149.42:6000/rtp/226.0.2.161:9200
CCTV10,http://116.179.149.42:6000/rtp/226.0.2.162:9208
CCTV12,http://116.179.149.42:6000/rtp/226.0.2.164:9224
CCTV13,http://116.179.149.42:6000/rtp/226.0.2.165:9232
CCTV14,http://116.179.149.42:6000/rtp/226.0.2.166:9240
CCTV16,http://116.179.149.42:6000/rtp/226.0.2.169:9264
CCTV17,http://116.179.149.42:6000/rtp/226.0.2.170:9272
安徽卫视,http://116.179.149.42:6000/rtp/226.0.2.145:9072
北京卫视,http://116.179.149.42:6000/rtp/226.0.2.177:9328
重庆卫视,http://116.179.149.42:6000/rtp/226.0.2.174:9304
东方卫视,http://116.179.149.42:6000/rtp/226.0.2.175:9312
广东卫视,http://116.179.149.42:6000/rtp/226.0.2.146:9080
广西卫视,http://116.179.149.42:6000/rtp/226.0.2.231:9760
贵州卫视,http://116.179.149.42:6000/rtp/226.0.2.180:9352
河北卫视,http://116.179.149.42:6000/rtp/226.0.2.178:9336
河南卫视,http://116.179.149.42:6000/rtp/226.0.2.52:8328
黑龙江卫视,http://116.179.149.42:6000/rtp/226.0.2.151:9120
湖北卫视,http://116.179.149.42:6000/rtp/226.0.2.150:9112
湖南卫视,http://116.179.149.42:6000/rtp/226.0.2.143:9056
吉林卫视,http://116.179.149.42:6000/rtp/226.0.2.58:8376
江苏卫视,http://116.179.149.42:6000/rtp/226.0.2.176:9320
江西卫视,http://116.179.149.42:6000/rtp/226.0.2.54:8344
辽宁卫视,http://116.179.149.42:6000/rtp/226.0.2.173:9296
山东卫视,http://116.179.149.42:6000/rtp/226.0.2.149:9104
山西卫视,http://116.179.149.42:6000/rtp/226.0.2.152:9128
深圳卫视,http://116.179.149.42:6000/rtp/226.0.2.147:9088
四川卫视,http://116.179.149.42:6000/rtp/226.0.2.179:9344
天津卫视,http://116.179.149.42:6000/rtp/226.0.2.148:9096
浙江卫视,http://116.179.149.42:6000/rtp/226.0.2.144:9064
金鹰卡通,http://116.179.149.42:6000/rtp/226.0.2.172:9288



国际频道,#genre#
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
俄罗斯顿,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
日语新闻,https://n24-cdn-live.ntv.co.jp/ch01/index_high.m3u8
韩·KFN,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
韩·Arirang,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
韩·KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩·SBS,http://1.245.74.5:1935/live/tv/.m3u8
韩·JobPlusTV,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
韩·KTV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
韩·TBS,https://cdntv.tbs.seoul.kr/tbs/_definst_/tbs_tv_web_720.smil/playlist.m3u8
韩·EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩·EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩·EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩·NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
美·红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
美·红牛运动,http://rbmn-live.akamaized.net:80/hls/live/590964/BoRB-AT/master_1660.m3u8?
皇马RMTV,https://rmtv.akamaized.net/hls/live/2043153/rmtv-es-web/bitrate_3.m3u8
美国摔跤,https://d2p372oxiwmcn1.cloudfront.net/hls/main.m3u8
美国摔跤,https://d2p372oxiwmcn1.cloudfront.net/hls/1080p/playlist.m3u8
BT体育1,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/2505/index.m3u8
MAT体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/522/index.m3u8
拜仁体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/6097/index.m3u8
贝因体育1,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/2499/index.m3u8
贝因体育2,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/6124/index.m3u8
贝因体育3,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/2501/index.m3u8
俄罗斯体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/530/index.m3u8
福克斯体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/7323/index.m3u8
极限运动,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/144/index.m3u8
欧洲体育1,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/141/index.m3u8
欧洲体育2,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/12048/index.m3u8


影视轮播,#genre#
邦德影院,http://maomao.kandiantv.cn/douyu1.php?id=9292499
爆笑解说,http://maomao.kandiantv.cn/douyu1.php?id=2660125
贝贝影院,http://maomao.kandiantv.cn/douyu1.php?id=431460
贝爷影厅2,http://maomao.kandiantv.cn/douyu1.php?id=36337
贝爷影院,http://maomao.kandiantv.cn/douyu1.php?id=252802
变种人片,http://maomao.kandiantv.cn/douyu1.php?id=9651304
表妹影院,http://maomao.kandiantv.cn/douyu1.php?id=5423
冰冰经典电影,http://maomao.kandiantv.cn/douyu1.php?id=74374
不一样的电影,http://maomao.kandiantv.cn/douyu1.php?id=2632223
带你看大片,http://maomao.kandiantv.cn/douyu1.php?id=2758565
电影剧场,http://maomao.kandiantv.cn/douyu1.php?id=7575350
动漫直播,http://maomao.kandiantv.cn/douyu1.php?id=1487654
豆瓣高分,http://maomao.kandiantv.cn/douyu1.php?id=8770422
鬼片恐怖,http://maomao.kandiantv.cn/douyu1.php?id=2935323
华语电影,http://maomao.kandiantv.cn/douyu1.php?id=3928
荒野建造者,http://maomao.kandiantv.cn/douyu1.php?id=9611578
霍格影片,http://maomao.kandiantv.cn/douyu1.php?id=8814650
解说柯南,http://maomao.kandiantv.cn/douyu1.php?id=9065082
经典港剧,http://maomao.kandiantv.cn/douyu1.php?id=4549169
惊悚影院,http://maomao.kandiantv.cn/douyu1.php?id=96577
开心锤锤,http://maomao.kandiantv.cn/douyu1.php?id=9018297
看美剧,http://maomao.kandiantv.cn/douyu1.php?id=8869614
科幻影视解说,http://maomao.kandiantv.cn/douyu1.php?id=3508304
可乐影院,http://maomao.kandiantv.cn/douyu1.php?id=20415
恐怖故事,http://maomao.kandiantv.cn/douyu1.php?id=2337939
恐怖经典,http://maomao.kandiantv.cn/douyu1.php?id=1165374
恐怖丧尸,http://maomao.kandiantv.cn/douyu1.php?id=263824
快乐一天,http://maomao.kandiantv.cn/douyu1.php?id=9236042
篮球人物,http://maomao.kandiantv.cn/douyu1.php?id=8434598
烂片的克星,http://maomao.kandiantv.cn/douyu1.php?id=9222870
梁山好汉,http://maomao.kandiantv.cn/douyu1.php?id=6785471
林正英,http://maomao.kandiantv.cn/douyu1.php?id=7356023
凛冬之地,http://maomao.kandiantv.cn/douyu1.php?id=8945323
刘德华,http://maomao.kandiantv.cn/douyu1.php?id=2516864
刘老师说电影,http://maomao.kandiantv.cn/douyu1.php?id=8317926
蚂蚱影院,http://maomao.kandiantv.cn/douyu1.php?id=6079455
漫威影片,http://maomao.kandiantv.cn/douyu1.php?id=6140589
女神电影,http://maomao.kandiantv.cn/douyu1.php?id=747764
片荒的日子,http://maomao.kandiantv.cn/douyu1.php?id=4258555
平安夜快乐,http://maomao.kandiantv.cn/douyu1.php?id=6863367
苹果影院,http://maomao.kandiantv.cn/douyu1.php?id=2793084
神乐影院,http://maomao.kandiantv.cn/douyu1.php?id=85894
特辑影院,http://maomao.kandiantv.cn/douyu1.php?id=3637778
童年回忆,http://maomao.kandiantv.cn/douyu1.php?id=8915074
王者峡谷,http://maomao.kandiantv.cn/douyu1.php?id=9360149
午夜故事,http://maomao.kandiantv.cn/douyu1.php?id=8722254
喜剧电影,http://maomao.kandiantv.cn/douyu1.php?id=9292492
下饭神剧,http://maomao.kandiantv.cn/douyu1.php?id=276200
下午茶时间,http://maomao.kandiantv.cn/douyu1.php?id=7246932
小宇影院,http://maomao.kandiantv.cn/douyu1.php?id=323876
悬疑犯罪,http://maomao.kandiantv.cn/douyu1.php?id=9171887
燕双鹰狄仁杰,http://maomao.kandiantv.cn/douyu1.php?id=3439096
一起看恐怖片,http://maomao.kandiantv.cn/douyu1.php?id=9412287
怡宝影院,http://maomao.kandiantv.cn/douyu1.php?id=434971
译制国语,http://maomao.kandiantv.cn/douyu1.php?id=2436390
宇哥电影,http://maomao.kandiantv.cn/douyu1.php?id=413573
粤语电影,http://maomao.kandiantv.cn/douyu1.php?id=6566671
最大的大好人,http://maomao.kandiantv.cn/douyu1.php?id=7528160
最新视频,http://maomao.kandiantv.cn/douyu1.php?id=1557505



直播中国,#genre#
贵州安顺黄果树瀑布,https://gcalic.v.myalicdn.com/gc/hssxf_1/index.m3u8
俄罗斯比斯克,https://cctv3.digibi.ru:18080/hls/4143088/e9f9e42f7f8b80d9d170/playlist.m3u8
重庆渝中李子坝,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8
重庆巫山长江大桥,https://gcalic.v.myalicdn.com/gc/hswlf_1/index.m3u8
熊猫-娥眉,https://gcwbndtxy.liveplay.myqcloud.com/gcwbnd/xiongmao15_2/index.m3u8
熊猫-秀阳,https://gcwbndtxy.liveplay.myqcloud.com/gcwbnd/xiongmao20_2/index.m3u8
熊猫-豆伴、巢天骄,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao14_2/index.m3u8
熊猫-妃妃,https://gcwbndcnc.v.wscdns.com/gcwbnd/xiongmao13_2/index.m3u8
熊猫-金嘟嘟,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao11_2/index.m3u8
熊猫-张卡、安宝、中中1,https://gcwbndbd.a.bdydns.com/gcwbnd/xiongmao12_2/index.m3u8
熊猫-张卡、安宝、中中2,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao16_2/index.m3u8
四川阿坝黄龙五彩池,https://gcalic.v.myalicdn.com/gc/hlwcc_1/index.m3u8
四川峨眉山云海日出,https://gcalic.v.myalicdn.com/gc/emsarm_1/index.m3u8
安徽黄山飞来石,https://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8
安徽黟县芦村远眺,https://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8
安徽黟县西递半山亭,https://gcalic.v.myalicdn.com/gc/xywfl_1/index.m3u8
北京大兴机场高速收费站,https://gcalic.v.myalicdn.com/gc/ytsbjy_1/index.m3u8
北京密云古北水镇,https://gcalic.v.myalicdn.com/gc/dlst03_1/index.m3u8
甘肃敦煌月牙泉,https://gcalic.v.myalicdn.com/gc/dhyyqst_1/index.m3u8
甘肃（青海）祁连山国家公园,https://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8
河北承德避暑山庄龙泉公园,https://gcalic.v.myalicdn.com/gc/lpsgmjng01_1/index.m3u8
河北承德金山岭长城,https://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8
河南鹤壁浚县古城景区北城门,https://gcalic.v.myalicdn.com/gc/hlzycc_1/index.m3u8
河南焦作红石峡,https://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8
河南南阳方城德云山景区,https://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8
河南平顶山鲁山县眉谷景区,https://gcalic.v.myalicdn.com/gc/xjtcmys_1/index.m3u8
河南商丘永城市日月湖景区,https://gcalic.v.myalicdn.com/gc/hgsspzxdpb_1/index.m3u8
河南信阳何家寨房车露营基地,https://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8
河南信阳浉河港文新茶村,https://gcalic.v.myalicdn.com/gc/xjtcdgs_1/index.m3u8
河南许昌佛耳岗水库,https://gcalic.v.myalicdn.com/gc/lsdfgfl_1/index.m3u8
黑龙江哈尔滨霁虹桥,https://gcalic.v.myalicdn.com/gc/hkts09_1/index.m3u8
黑龙江哈尔滨冰雪大世界-中国铁塔2,https://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8
湖北武汉黄鹤楼,https://gcalic.v.myalicdn.com/gc/djyqyl1_1/index.m3u8
湖北武汉黄鹤楼,https://gcalic.v.myalicdn.com/gc/hkts11_1/index.m3u8
湖南邵阳崀山骆驼峰,https://gcalic.v.myalicdn.com/gc/dlst01_1/index.m3u8
湖南湘西凤凰古城,https://gcalic.v.myalicdn.com/gc/fhgcdnhs_1/index.m3u8
湖南张家界阿凡达悬浮山,https://gcalic.v.myalicdn.com/gc/qdls03_1/index.m3u8
湖南张家界宝峰湖,https://gcalic.v.myalicdn.com/gc/zjjbfh_1/index.m3u8
湖南张家界将军列队,https://gcalic.v.myalicdn.com/gc/zjjjjdl_1/index.m3u8
湖南张家界迷魂台,https://gcalic.v.myalicdn.com/gc/zjjmht_1/index.m3u8
黄花城水长城1,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8
黄花城水长城2,https://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8
黄山卧云峰,http://gctxyc.liveplay.myqcloud.com/gc/wgw02_1/index.m3u8#https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8
吉林临江门大桥,https://gcalic.v.myalicdn.com/gc/zh03_1/index.m3u8
江苏南京玄武湖公园,https://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8
江苏徐州之夜,https://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8
辽宁沈阳浑河桥,https://gcalic.v.myalicdn.com/gc/ljgcdsc_1/index.m3u8
南京长江大桥,https://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8
宁夏中卫沙坡头,https://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8
青岛艾山天文台,https://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8
青海仙米森林公园,https://gcalic.v.myalicdn.com/gc/mdjxxdsb_1/index.m3u8
山东泰山唐摩崖,https://gcalic.v.myalicdn.com/gc/taishan03_1/index.m3u8
山东泰山天街全景,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8
山东泰山玉皇顶,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8
山西大同鼓楼,https://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8
陕西汉中朱鹮自然保护区,https://gcalic.v.myalicdn.com/gc/hkts02_1/index.m3u8
陕西西安大雁塔,https://gcalic.v.myalicdn.com/gc/hkylxs01_1/index.m3u8
陕西西安钟楼,https://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8
陕西西安阎良关山石川河风景区,https://gcalic.v.myalicdn.com/gc/nss01_1/index.m3u8
陕西西安长安三河水库,https://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8
天津滨海新区,https://gcalic.v.myalicdn.com/gc/ljgcszsnkgc_1/index.m3u8
西藏日喀则珠穆朗玛峰,https://gcalic.v.myalicdn.com/gc/qdls02_1/index.m3u8
西藏工布江达县岷山错高民宿,https://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8
新疆昌吉州天山天池灯杆山,https://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8
新疆昌吉州天山天池西平台,https://gcalic.v.myalicdn.com/gc/drs01_1/index.m3u8
新疆天山天池,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1/index.m3u8#https://gcalic.v.myalicdn.com/gc/xjtcdhsz_1/index.m3u8
新疆天山天池马牙山,https://gcalic.v.myalicdn.com/gc/hkylxs05_1/index.m3u8
云南保山板桥镇青龙街,https://gcalic.v.myalicdn.com/gc/ylxs12_1/index.m3u8
云南保山比顿咖啡产业文化园,https://gcalic.v.myalicdn.com/gc/zyqcdx01_1/index.m3u8
云南保山隆阳区拦河坝水库,https://gcalic.v.myalicdn.com/gc/sgns02_1/index.m3u8
云南大理茶马古道,https://gcalic.v.myalicdn.com/gc/tyhjtys_1/index.m3u8
云南大理南涧无量村古树茶园,https://gcalic.v.myalicdn.com/gc/ztn_1/index.m3u8
云南大理无量山樱花谷,https://gcalic.v.myalicdn.com/gc/taishan01_1/index.m3u8
云南德宏勐焕大金塔,https://gcalic.v.myalicdn.com/gc/dhyyqsm_1/index.m3u8
云南红河民族风情旅游月亮小镇,https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8
云南临沧耿马县孟定尖山,https://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8
云南普洱景东县无量山羊山瀑布,https://gcalic.v.myalicdn.com/gc/blg05_1/index.m3u8
云南普洱澜沧县景迈山,https://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8
云南西双版纳千年古寨曼丢,https://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8
浙江嵊泗县中心渔港,https://gcalic.v.myalicdn.com/gc/emsyh_1/index.m3u8
浙江乌镇白莲塔,https://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8
浙江乌镇蓝印花布,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8
浙江乌镇龙形田,https://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8
浙江乌镇西市河,https://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8
浙江舟山东极岛,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8


乡村食谱,#genre#
扒鸡,https://vd3.bdstatic.com/mda-nc8a1imqiriahjd2/hd/cae_h264_delogo/1646811978078057591/mda-nc8a1imqiriahjd2.mp4?v_from_s=hkapp-haokan-tucheng&auth_key=1655036784-0-0-ec2770049bd45db0649cd03b54cc0881&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3384576631&vid=2238279565543294477&abtest=all
霸王牛尾,https://vd3.bdstatic.com/mda-nf39wk2de3ryede7/480p/h264/1654326718567558149/mda-nf39wk2de3ryede7.mp4?v_from_s=hkapp-haokan-hna&auth_key=1655032908-0-0-21cb435cc1f8eb263984e073bb6106c5&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3108822864&vid=6595468946187502994&abtest=all
霸王兔,https://vd4.bdstatic.com/mda-mmp7he34swdh6gsw/hd/cae_h264_delogo/1643140446383773433/mda-mmp7he34swdh6gsw.mp4?v_from_s=hkapp-haokan-hbe&auth_key=1655038013-0-0-9d4d0895582fe798566151e3ffe1c128&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1013375367&vid=11350547968857944275&abtest=all
白水羊头,https://vd2.bdstatic.com/mda-mkha4vvyawp5r1qm/hd/cae_h264_nowatermark/1637222214759381999/mda-mkha4vvyawp5r1qm.mp4?auth_key=1655038602-0-0-60675b1329861d9006a970785c381982&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1602639633&vid=8593366559295747886&abtest=all
板肠螺狮粉,https://vd4.bdstatic.com/mda-nd98hi8r73ztrpya/480p/h264_delogo/1649573004142585909/mda-nd98hi8r73ztrpya.mp4?v_from_s=hkapp-haokan-tucheng&auth_key=1655036003-0-0-dabd15ea0dd95129755c956d50da5fef&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2603471359&vid=8288566267298198452&abtest=all
鲍汁豆腐,https://vd4.bdstatic.com/mda-nec91x1nvgejnd5u/480p/h264/1652425268946984260/mda-nec91x1nvgejnd5u.mp4?v_from_s=hkapp-haokan-hbe&auth_key=1655033746-0-0-1964bc131eb8a4757e126fa7072034c8&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0346634098&vid=13175973280064025498&abtest=all
崩锅鸵鸟脖,https://vd2.bdstatic.com/mda-mk29gjfuymjq6z7t/hd/cae_h264_delogo/1643133846880662509/mda-mk29gjfuymjq6z7t.mp4?v_from_s=hkapp-haokan-hna&auth_key=1655038873-0-0-2cd82618c7c77a4aa118207982ddf2b9&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1873581778&vid=5751203570637112090&abtest=all
臭味相投,https://vd2.bdstatic.com/mda-mj68mqz61txfmbux/hd/cae_h264_delogo/1643398555352482143/mda-mj68mqz61txfmbux.mp4?v_from_s=hkapp-haokan-suzhou&auth_key=1655048547-0-0-abbe5df99e3cb8d44af4c92089f225df&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0747290485&vid=9316133598782000133&abtest=all
醋焖牛棒骨,https://vd4.bdstatic.com/mda-mfk8c204weuzvhxa/hd/cae_h264_delogo/1643147501963347947/mda-mfk8c204weuzvhxa.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1655539585-0-0-24b9fe9d219b0f49b06df39857209fe9&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2185448310&vid=5252020132714521845&abtest=all
脆皮猪手,https://vd3.bdstatic.com/mda-nd37fvbi8ns75v8k/480p/h264_delogo/1649051367811032897/mda-nd37fvbi8ns75v8k.mp4?v_from_s=hkapp-haokan-hna&auth_key=1655036409-0-0-f2e5408b79d1f40315a8f33c67fdf6fb&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3009075188&vid=7860934379477494781&abtest=all
脆皮猪肘,https://vd2.bdstatic.com/mda-mh1a8fdarfcwwvt3/hd/cae_h264_nowatermark/1627890689120474219/mda-mh1a8fdarfcwwvt3.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1655257682-0-0-562ba571a9bf1f12fce74cf2f88c8fc5&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1082723646&vid=13827458971573168633&abtest=all
大锅台,https://vd3.bdstatic.com/mda-nd89jph9c9hh7rcf/480p/h264_delogo/1649488575217940578/mda-nd89jph9c9hh7rcf.mp4?v_from_s=hkapp-haokan-hbe&auth_key=1655036071-0-0-5289bacc04858b3cb16d1e5fcb442da2&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2671193173&vid=10128460658145386557&abtest=all
大龙虾,https://vd3.bdstatic.com/mda-mjk90p9g5wc9n1at/hd/cae_h264_delogo/1643288388530304311/mda-mjk90p9g5wc9n1at.mp4?v_from_s=hkapp-haokan-hna&auth_key=1655038990-0-0-e7fc879f362baf07da9a0651252050e4&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1990929487&vid=18056752908014310824&abtest=all
