湖南央视综合,#genre#
毕节2,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221226021/372490373.smil/index.m3u8
凯里,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221226062/378308490.smil/index.m3u8
雷山综合,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225998/371431095.smil/index.m3u8
六盘水1,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225772/10000100000000060000000000189070_0.smil/index.m3u8
六盘水2,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225773/10000100000000060000000000189071_0.smil/index.m3u8
黔东南综合,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221226033/373966731.smil/index.m3u8
黔南1,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221226022/375986866.smil/index.m3u8
黔南2,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221226025/375986940.smil/index.m3u8
黔西1,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225693/10000100000000060000000000146075_0.smil/index.m3u8
黔西南公共,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221226003/371104484.smil/index.m3u8
黔西南综合,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225995/371104431.smil/index.m3u8
桐梓,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221226095/387410643.smil/index.m3u8
铜仁1,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225775/10000100000000060000000000223500_0.smil/index.m3u8
铜仁2,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221226102/380747447.smil/index.m3u8
国学频道,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225692/10000100000000060000000000146107_0.smil/index.m3u8
哈哈炫动,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225689/10000100000000060000000000146068_0.smil/index.m3u8
环球奇观,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225681/10000100000000060000000000146080_0.smil/index.m3u8
纪实科教,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221226105/383583408.smil/index.m3u8
纪实人文,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225767/10000100000000060000000000146103_0.smil/index.m3u8
金鹰纪实,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225671/10000100000000060000000000145878_0.smil/index.m3u8
靓妆,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225680/10000100000000060000000000146081_0.smil/index.m3u8
汽摩,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225736/10000100000000060000000000146106_0.smil/index.m3u8
摄影频道,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225683/10000100000000060000000000146035_0.smil/index.m3u8
天元围棋,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225714/10000100000000060000000000146036_0.smil/index.m3u8
山东教育卫视,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225764/10000100000000060000000000146063_0.smil/index.m3u8
中央新影-老故事,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225677/10000100000000060000000000146084_0.smil/index.m3u8
中央新影-中学生,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225663/10000100000000060000000000145885_0.smil/index.m3u8
嘉佳卡通,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225690/10000100000000060000000000146066_0.smil/index.m3u8
金鹰卡通,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225731/10000100000000060000000000146069_0.smil/index.m3u8
卡酷少儿,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225732/10000100000000060000000000146064_0.smil/index.m3u8
优漫卡通,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225763/10000100000000060000000000146067_0.smil/index.m3u8


联通宽带,#genre#
CCTV1,http://60.27.20.217:4022/rtp/225.1.1.120:5002
CCTV2,http://60.27.20.217:4022/rtp/225.1.1.133:5002
CCTV3,http://60.27.20.217:4022/rtp/225.1.1.158:5002
CCTV4,http://60.27.20.217:4022/rtp/225.1.1.150:5002
CCTV5,http://60.27.20.217:4022/rtp/225.1.1.160:5002
CCTV5+,http://60.27.20.217:4022/rtp/225.1.1.121:5002
CCTV6,http://60.27.20.217:4022/rtp/225.1.1.195:5002
CCTV7,http://60.27.20.217:4022/rtp/225.1.1.138:5002
CCTV8,http://60.27.20.217:4022/rtp/225.1.1.196:5002
CCTV9,http://60.27.20.217:4022/rtp/225.1.1.119:5002
CCTV10,http://60.27.20.217:4022/rtp/225.1.1.140:5002
CCTV11,http://60.27.20.217:4022/rtp/225.1.2.192:5002
CCTV12,http://60.27.20.217:4022/rtp/225.1.1.142:5002
CCTV13,http://60.27.20.217:4022/rtp/225.1.2.193:5002
CCTV14,http://60.27.20.217:4022/rtp/225.1.1.144:5002
CCTV15,http://60.27.20.217:4022/rtp/225.1.2.194:5002
CCTV16,http://60.27.20.217:4022/rtp/225.1.2.237:5002
CCTV17,http://60.27.20.217:4022/rtp/225.1.2.52:5002
北京卫视,http://60.27.20.217:4022/rtp/225.1.1.113:5002
湖南卫视,http://60.27.20.217:4022/rtp/225.1.1.114:5002
江苏卫视,http://60.27.20.217:4022/rtp/225.1.1.126:5002
浙江卫视,http://60.27.20.217:4022/rtp/225.1.1.112:5002
东方卫视,http://60.27.20.217:4022/rtp/225.1.2.31:5002
安徽卫视,http://60.27.20.217:4022/rtp/225.1.1.127:5002
辽宁卫视,http://60.27.20.217:4022/rtp/225.1.1.154:5002
吉林卫视,http://60.27.20.217:4022/rtp/225.1.2.26:5002
黑龙江卫视,http://60.27.20.217:4022/rtp/225.1.1.115:5002
广东卫视,http://60.27.20.217:4022/rtp/225.1.1.116:5002
深圳卫视,http://60.27.20.217:4022/rtp/225.1.1.117:5002
东南卫视,http://60.27.20.217:4022/rtp/225.1.2.235:5002
四川卫视,http://60.27.20.217:4022/rtp/225.1.1.123:5002
重庆卫视,http://60.27.20.217:4022/rtp/225.1.1.155:5002
湖北卫视,http://60.27.20.217:4022/rtp/225.1.1.147:5002
山东卫视,http://60.27.20.217:4022/rtp/225.1.1.148:5002
河南卫视,http://60.27.20.217:4022/rtp/225.1.2.61:5002
河北卫视,http://60.27.20.217:4022/rtp/225.1.2.27:5002
江西卫视,http://60.27.20.217:4022/rtp/225.1.2.29:5002
贵州卫视,http://60.27.20.217:4022/rtp/225.1.2.28:5002
甘肃卫视,http://60.27.20.217:4022/rtp/225.1.1.159:5002
广西卫视,http://60.27.20.217:4022/rtp/225.1.2.81:5002
海南卫视,http://60.27.20.217:4022/rtp/225.1.2.82:5002
内蒙古卫视,http://60.27.20.217:4022/rtp/225.1.1.32:5002


CCTV1,http://223.72.19.116:4022/rtp/239.3.1.129:8008
CCTV2,http://223.72.19.116:4022/rtp/239.3.1.60:8084
CCTV3,http://223.72.19.116:4022/rtp/239.3.1.172:8001
CCTV4,http://223.72.19.116:4022/rtp/239.3.1.105:8092
CCTV5,http://223.72.19.116:4022/rtp/239.3.1.173:8001
CCTV5+,http://223.72.19.116:4022/rtp/239.3.1.130:8004
CCTV6,http://223.72.19.116:4022/rtp/239.3.1.174:8001
CCTV7,http://223.72.19.116:4022/rtp/239.3.1.61:8104
CCTV8,http://223.72.19.116:4022/rtp/239.3.1.175:8001
CCTV9,http://223.72.19.116:4022/rtp/239.3.1.62:8112
CCTV10,http://223.72.19.116:4022/rtp/239.3.1.63:8116
CCTV11,http://223.72.19.116:4022/rtp/239.3.1.152:8120
CCTV12,http://223.72.19.116:4022/rtp/239.3.1.64:8124
CCTV13,http://223.72.19.116:4022/rtp/239.3.1.124:8128
CCTV14,http://223.72.19.116:4022/rtp/239.3.1.65:8132
CCTV15,http://223.72.19.116:4022/rtp/239.3.1.153:8136
CCTV16,http://223.72.19.116:4022/rtp/239.3.1.183:8001
CCTV16,http://223.72.19.116:4022/rtp/239.3.1.184:8001
CCTV17,http://223.72.19.116:4022/rtp/239.3.1.151:8144
北京卫视,http://223.72.19.116:4022/rtp/239.3.1.241:8000
湖南卫视,http://223.72.19.116:4022/rtp/239.3.1.132:8012
东方卫视,http://223.72.19.116:4022/rtp/239.3.1.136:8032
浙江卫视,http://223.72.19.116:4022/rtp/239.3.1.137:8036
江苏卫视,http://223.72.19.116:4022/rtp/239.3.1.135:8028
深圳卫视,http://223.72.19.116:4022/rtp/239.3.1.134:8020
广东卫视,http://223.72.19.116:4022/rtp/239.3.1.142:8048
安徽卫视,http://223.72.19.116:4022/rtp/239.3.1.211:8064
天津卫视,http://223.72.19.116:4022/rtp/239.3.1.141:1234
重庆卫视,http://223.72.19.116:4022/rtp/239.3.1.122:8160
山东卫视,http://223.72.19.116:4022/rtp/239.3.1.209:8052
黑龙江卫视,http://223.72.19.116:4022/rtp/239.3.1.133:8016
河北卫视,http://223.72.19.116:4022/rtp/239.3.1.148:8072
辽宁卫视,http://223.72.19.116:4022/rtp/239.3.1.210:8056
湖北卫视,http://223.72.19.116:4022/rtp/239.3.1.138:8044
吉林卫视,http://223.72.19.116:4022/rtp/239.3.1.240:8172
贵州卫视,http://223.72.19.116:4022/rtp/239.3.1.149:8076
东南卫视,http://223.72.19.116:4022/rtp/239.3.1.156:8148
江西卫视,http://223.72.19.116:4022/rtp/239.3.1.123:8164


CCTV1,http://218.241.192.50:8808/rtp/239.3.1.129:8008
CCTV2,http://218.241.192.50:8808/rtp/239.3.1.60:8084
CCTV3,http://218.241.192.50:8808/rtp/239.3.1.172:8001
CCTV4,http://218.241.192.50:8808/rtp/239.3.1.105:8092
CCTV5,http://218.241.192.50:8808/rtp/239.3.1.173:8001
CCTV5+,http://218.241.192.50:8808/rtp/239.3.1.130:8004
CCTV6,http://218.241.192.50:8808/rtp/239.3.1.174:8001
CCTV7,http://218.241.192.50:8808/rtp/239.3.1.61:8104
CCTV8,http://218.241.192.50:8808/rtp/239.3.1.175:8001
CCTV9,http://218.241.192.50:8808/rtp/239.3.1.62:8112
CCTV10,http://218.241.192.50:8808/rtp/239.3.1.63:8116
CCTV11,http://218.241.192.50:8808/rtp/239.3.1.152:8120
CCTV12,http://218.241.192.50:8808/rtp/239.3.1.64:8124
CCTV13,http://218.241.192.50:8808/rtp/239.3.1.124:8128
CCTV14,http://218.241.192.50:8808/rtp/239.3.1.65:8132
CCTV15,http://218.241.192.50:8808/rtp/239.3.1.153:8136
CCTV16,http://218.241.192.50:8808/rtp/239.3.1.184:8001
CCTV17,http://218.241.192.50:8808/rtp/239.3.1.151:8144
安徽卫视,http://218.241.192.50:8808/rtp/239.3.1.211:8064
北京卫视,http://218.241.192.50:8808/rtp/239.3.1.241:8000
重庆卫视,http://218.241.192.50:8808/rtp/239.3.1.122:8160
东方卫视,http://218.241.192.50:8808/rtp/239.3.1.136:8032
东南卫视,http://218.241.192.50:8808/rtp/239.3.1.156:8148
广东卫视,http://218.241.192.50:8808/rtp/239.3.1.142:8048
贵州卫视,http://218.241.192.50:8808/rtp/239.3.1.149:8076
河北卫视,http://218.241.192.50:8808/rtp/239.3.1.148:8072
黑龙江卫视,http://218.241.192.50:8808/rtp/239.3.1.133:8016
湖北卫视,http://218.241.192.50:8808/rtp/239.3.1.138:8044
湖南卫视,http://218.241.192.50:8808/rtp/239.3.1.132:8012
吉林卫视,http://218.241.192.50:8808/rtp/239.3.1.240:8172
江苏卫视,http://218.241.192.50:8808/rtp/239.3.1.135:8028
江西卫视,http://218.241.192.50:8808/rtp/239.3.1.123:8164
辽宁卫视,http://218.241.192.50:8808/rtp/239.3.1.210:8056
山东卫视,http://218.241.192.50:8808/rtp/239.3.1.209:8052
深圳卫视,http://218.241.192.50:8808/rtp/239.3.1.134:8020
天津卫视,http://218.241.192.50:8808/rtp/239.3.1.141:1234
浙江卫视,http://218.241.192.50:8808/rtp/239.3.1.137:8036


CCTV1,http://119.166.7.60:6666/udp/239.253.254.77:8000
CCTV2,http://119.166.7.60:6666/udp/239.253.254.232:8000
CCTV3,http://119.166.7.60:6666/udp/239.253.254.191:8000
CCTV4,http://119.166.7.60:6666/udp/239.253.254.111:8000
CCTV4,http://119.166.7.60:6666/udp/239.253.254.186:8000
CCTV4,http://119.166.7.60:6666/udp/239.253.254.187:8000
CCTV5,http://119.166.7.60:6666/udp/239.253.254.192:8000
CCTV5+,http://119.166.7.60:6666/udp/239.253.254.80:8000
CCTV6,http://119.166.7.60:6666/udp/239.253.254.193:8000
CCTV7,http://119.166.7.60:6666/udp/239.253.254.233:8000
CCTV8,http://119.166.7.60:6666/udp/239.253.254.194:8000
CCTV9,http://119.166.7.60:6666/udp/239.253.254.79:8000
CCTV10,http://119.166.7.60:6666/udp/239.253.254.234:8000
CCTV11,http://119.166.7.60:6666/udp/239.253.254.169:8000
CCTV12,http://119.166.7.60:6666/udp/239.253.254.235:8000
CCTV13,http://119.166.7.60:6666/udp/239.253.254.175:8000
CCTV14,http://119.166.7.60:6666/udp/239.253.254.236:8000
CCTV15,http://119.166.7.60:6666/udp/239.253.254.170:8000
CCTV17,http://119.166.7.60:6666/udp/239.253.254.168:8000
安徽卫视,http://119.166.7.60:6666/udp/239.253.254.87:8000
北京卫视,http://119.166.7.60:6666/udp/239.253.254.85:8000
重庆卫视,http://119.166.7.60:6666/udp/239.253.254.38:8000
东方卫视,http://119.166.7.60:6666/udp/239.253.254.86:8000
东南卫视,http://119.166.7.60:6666/udp/239.253.254.105:8000
甘肃卫视,http://119.166.7.60:6666/udp/239.253.254.74:8000
广东卫视,http://119.166.7.60:6666/udp/239.253.254.90:8000
广西卫视,http://119.166.7.60:6666/udp/239.253.254.197:8000
贵州卫视,http://119.166.7.60:6666/udp/239.253.254.113:8000
海南卫视,http://119.166.7.60:6666/udp/239.253.254.179:8000
河北卫视,http://119.166.7.60:6666/udp/239.253.254.112:8000
河南卫视,http://119.166.7.60:6666/udp/239.253.254.190:8000
黑龙江卫视,http://119.166.7.60:6666/udp/239.253.254.93:8000
湖北卫视,http://119.166.7.60:6666/udp/239.253.254.88:8000
湖南卫视,http://119.166.7.60:6666/udp/239.253.254.82:8000
吉林卫视,http://119.166.7.60:6666/udp/239.253.254.173:8000
江苏卫视,http://119.166.7.60:6666/udp/239.253.254.83:8000
江西卫视,http://119.166.7.60:6666/udp/239.253.254.47:8000
深圳卫视,http://119.166.7.60:6666/udp/239.253.254.91:8000
四川卫视,http://119.166.7.60:6666/udp/239.253.254.180:8000
天津卫视,http://119.166.7.60:6666/udp/239.253.254.89:8000
云南卫视,http://119.166.7.60:6666/udp/239.253.254.196:8000
浙江卫视,http://119.166.7.60:6666/udp/239.253.254.84:8000
法治天地,http://119.166.7.60:6666/udp/239.253.254.96:8000
东方财经,http://119.166.7.60:6666/udp/239.253.254.94:8000
动漫秀场,http://119.166.7.60:6666/udp/239.253.254.115:8000
都市剧场,http://119.166.7.60:6666/udp/239.253.254.98:8000


CCTV1,http://116.179.149.42:6000/rtp/226.0.2.153:9136
CCTV2,http://116.179.149.42:6000/rtp/226.0.2.154:9144
CCTV3,http://116.179.149.42:6000/rtp/226.0.2.208:9576
CCTV4,http://116.179.149.42:6000/rtp/226.0.2.156:9160
CCTV5,http://116.179.149.42:6000/rtp/226.0.2.209:9584
CCTV5+,http://116.179.149.42:6000/rtp/226.0.2.168:9256
CCTV6,http://116.179.149.42:6000/rtp/226.0.2.210:9592
CCTV7,http://116.179.149.42:6000/rtp/226.0.2.159:9184
CCTV8,http://116.179.149.42:6000/rtp/226.0.2.211:9600
CCTV9,http://116.179.149.42:6000/rtp/226.0.2.161:9200
CCTV10,http://116.179.149.42:6000/rtp/226.0.2.162:9208
CCTV12,http://116.179.149.42:6000/rtp/226.0.2.164:9224
CCTV13,http://116.179.149.42:6000/rtp/226.0.2.165:9232
CCTV14,http://116.179.149.42:6000/rtp/226.0.2.166:9240
CCTV16,http://116.179.149.42:6000/rtp/226.0.2.169:9264
CCTV17,http://116.179.149.42:6000/rtp/226.0.2.170:9272
安徽卫视,http://116.179.149.42:6000/rtp/226.0.2.145:9072
北京卫视,http://116.179.149.42:6000/rtp/226.0.2.177:9328
重庆卫视,http://116.179.149.42:6000/rtp/226.0.2.174:9304
东方卫视,http://116.179.149.42:6000/rtp/226.0.2.175:9312
广东卫视,http://116.179.149.42:6000/rtp/226.0.2.146:9080
广西卫视,http://116.179.149.42:6000/rtp/226.0.2.231:9760
贵州卫视,http://116.179.149.42:6000/rtp/226.0.2.180:9352
河北卫视,http://116.179.149.42:6000/rtp/226.0.2.178:9336
河南卫视,http://116.179.149.42:6000/rtp/226.0.2.52:8328
黑龙江卫视,http://116.179.149.42:6000/rtp/226.0.2.151:9120
湖北卫视,http://116.179.149.42:6000/rtp/226.0.2.150:9112
湖南卫视,http://116.179.149.42:6000/rtp/226.0.2.143:9056
吉林卫视,http://116.179.149.42:6000/rtp/226.0.2.58:8376
江苏卫视,http://116.179.149.42:6000/rtp/226.0.2.176:9320
江西卫视,http://116.179.149.42:6000/rtp/226.0.2.54:8344
辽宁卫视,http://116.179.149.42:6000/rtp/226.0.2.173:9296
山东卫视,http://116.179.149.42:6000/rtp/226.0.2.149:9104
山西卫视,http://116.179.149.42:6000/rtp/226.0.2.152:9128
深圳卫视,http://116.179.149.42:6000/rtp/226.0.2.147:9088
四川卫视,http://116.179.149.42:6000/rtp/226.0.2.179:9344
天津卫视,http://116.179.149.42:6000/rtp/226.0.2.148:9096
浙江卫视,http://116.179.149.42:6000/rtp/226.0.2.144:9064
金鹰卡通,http://116.179.149.42:6000/rtp/226.0.2.172:9288



国际频道,#genre#
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
俄罗斯顿,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
日语新闻,https://n24-cdn-live.ntv.co.jp/ch01/index_high.m3u8
韩·KFN,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
韩·Arirang,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
韩·KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩·SBS,http://1.245.74.5:1935/live/tv/.m3u8
韩·JobPlusTV,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
韩·KTV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
韩·TBS,https://cdntv.tbs.seoul.kr/tbs/_definst_/tbs_tv_web_720.smil/playlist.m3u8
韩·EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩·EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩·EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩·NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
美·红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
美·红牛运动,http://rbmn-live.akamaized.net:80/hls/live/590964/BoRB-AT/master_1660.m3u8?
皇马RMTV,https://rmtv.akamaized.net/hls/live/2043153/rmtv-es-web/bitrate_3.m3u8
美国摔跤,https://d2p372oxiwmcn1.cloudfront.net/hls/main.m3u8
美国摔跤,https://d2p372oxiwmcn1.cloudfront.net/hls/1080p/playlist.m3u8
BT体育1,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/2505/index.m3u8
MAT体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/522/index.m3u8
拜仁体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/6097/index.m3u8
贝因体育1,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/2499/index.m3u8
贝因体育2,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/6124/index.m3u8
贝因体育3,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/2501/index.m3u8
俄罗斯体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/530/index.m3u8
福克斯体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/7323/index.m3u8
极限运动,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/144/index.m3u8
欧洲体育1,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/141/index.m3u8
欧洲体育2,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/12048/index.m3u8


影视轮播,#genre#
邦德影院,http://maomao.kandiantv.cn/douyu1.php?id=9292499
爆笑解说,http://maomao.kandiantv.cn/douyu1.php?id=2660125
贝贝影院,http://maomao.kandiantv.cn/douyu1.php?id=431460
贝爷影厅2,http://maomao.kandiantv.cn/douyu1.php?id=36337
贝爷影院,http://maomao.kandiantv.cn/douyu1.php?id=252802
变种人片,http://maomao.kandiantv.cn/douyu1.php?id=9651304
表妹影院,http://maomao.kandiantv.cn/douyu1.php?id=5423
冰冰经典电影,http://maomao.kandiantv.cn/douyu1.php?id=74374
不一样的电影,http://maomao.kandiantv.cn/douyu1.php?id=2632223
带你看大片,http://maomao.kandiantv.cn/douyu1.php?id=2758565
电影剧场,http://maomao.kandiantv.cn/douyu1.php?id=7575350
动漫直播,http://maomao.kandiantv.cn/douyu1.php?id=1487654
豆瓣高分,http://maomao.kandiantv.cn/douyu1.php?id=8770422
鬼片恐怖,http://maomao.kandiantv.cn/douyu1.php?id=2935323
华语电影,http://maomao.kandiantv.cn/douyu1.php?id=3928
荒野建造者,http://maomao.kandiantv.cn/douyu1.php?id=9611578
霍格影片,http://maomao.kandiantv.cn/douyu1.php?id=8814650
解说柯南,http://maomao.kandiantv.cn/douyu1.php?id=9065082
经典港剧,http://maomao.kandiantv.cn/douyu1.php?id=4549169
惊悚影院,http://maomao.kandiantv.cn/douyu1.php?id=96577
开心锤锤,http://maomao.kandiantv.cn/douyu1.php?id=9018297
看美剧,http://maomao.kandiantv.cn/douyu1.php?id=8869614
科幻影视解说,http://maomao.kandiantv.cn/douyu1.php?id=3508304
可乐影院,http://maomao.kandiantv.cn/douyu1.php?id=20415
恐怖故事,http://maomao.kandiantv.cn/douyu1.php?id=2337939
恐怖经典,http://maomao.kandiantv.cn/douyu1.php?id=1165374
恐怖丧尸,http://maomao.kandiantv.cn/douyu1.php?id=263824
快乐一天,http://maomao.kandiantv.cn/douyu1.php?id=9236042
篮球人物,http://maomao.kandiantv.cn/douyu1.php?id=8434598
烂片的克星,http://maomao.kandiantv.cn/douyu1.php?id=9222870
梁山好汉,http://maomao.kandiantv.cn/douyu1.php?id=6785471
林正英,http://maomao.kandiantv.cn/douyu1.php?id=7356023
凛冬之地,http://maomao.kandiantv.cn/douyu1.php?id=8945323
刘德华,http://maomao.kandiantv.cn/douyu1.php?id=2516864
刘老师说电影,http://maomao.kandiantv.cn/douyu1.php?id=8317926
蚂蚱影院,http://maomao.kandiantv.cn/douyu1.php?id=6079455
漫威影片,http://maomao.kandiantv.cn/douyu1.php?id=6140589
女神电影,http://maomao.kandiantv.cn/douyu1.php?id=747764
片荒的日子,http://maomao.kandiantv.cn/douyu1.php?id=4258555
平安夜快乐,http://maomao.kandiantv.cn/douyu1.php?id=6863367
苹果影院,http://maomao.kandiantv.cn/douyu1.php?id=2793084
神乐影院,http://maomao.kandiantv.cn/douyu1.php?id=85894
特辑影院,http://maomao.kandiantv.cn/douyu1.php?id=3637778
童年回忆,http://maomao.kandiantv.cn/douyu1.php?id=8915074
王者峡谷,http://maomao.kandiantv.cn/douyu1.php?id=9360149
午夜故事,http://maomao.kandiantv.cn/douyu1.php?id=8722254
喜剧电影,http://maomao.kandiantv.cn/douyu1.php?id=9292492
下饭神剧,http://maomao.kandiantv.cn/douyu1.php?id=276200
下午茶时间,http://maomao.kandiantv.cn/douyu1.php?id=7246932
小宇影院,http://maomao.kandiantv.cn/douyu1.php?id=323876
悬疑犯罪,http://maomao.kandiantv.cn/douyu1.php?id=9171887
燕双鹰狄仁杰,http://maomao.kandiantv.cn/douyu1.php?id=3439096
一起看恐怖片,http://maomao.kandiantv.cn/douyu1.php?id=9412287
怡宝影院,http://maomao.kandiantv.cn/douyu1.php?id=434971
译制国语,http://maomao.kandiantv.cn/douyu1.php?id=2436390
宇哥电影,http://maomao.kandiantv.cn/douyu1.php?id=413573
粤语电影,http://maomao.kandiantv.cn/douyu1.php?id=6566671
最大的大好人,http://maomao.kandiantv.cn/douyu1.php?id=7528160
最新视频,http://maomao.kandiantv.cn/douyu1.php?id=1557505



直播中国,#genre#
贵州安顺黄果树瀑布,https://gcalic.v.myalicdn.com/gc/hssxf_1/index.m3u8
俄罗斯比斯克,https://cctv3.digibi.ru:18080/hls/4143088/e9f9e42f7f8b80d9d170/playlist.m3u8
重庆渝中李子坝,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8
重庆巫山长江大桥,https://gcalic.v.myalicdn.com/gc/hswlf_1/index.m3u8
熊猫-娥眉,https://gcwbndtxy.liveplay.myqcloud.com/gcwbnd/xiongmao15_2/index.m3u8
熊猫-秀阳,https://gcwbndtxy.liveplay.myqcloud.com/gcwbnd/xiongmao20_2/index.m3u8
熊猫-豆伴、巢天骄,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao14_2/index.m3u8
熊猫-妃妃,https://gcwbndcnc.v.wscdns.com/gcwbnd/xiongmao13_2/index.m3u8
熊猫-金嘟嘟,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao11_2/index.m3u8
熊猫-张卡、安宝、中中1,https://gcwbndbd.a.bdydns.com/gcwbnd/xiongmao12_2/index.m3u8
熊猫-张卡、安宝、中中2,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao16_2/index.m3u8
四川阿坝黄龙五彩池,https://gcalic.v.myalicdn.com/gc/hlwcc_1/index.m3u8
四川峨眉山云海日出,https://gcalic.v.myalicdn.com/gc/emsarm_1/index.m3u8
安徽黄山飞来石,https://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8
安徽黟县芦村远眺,https://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8
安徽黟县西递半山亭,https://gcalic.v.myalicdn.com/gc/xywfl_1/index.m3u8
北京大兴机场高速收费站,https://gcalic.v.myalicdn.com/gc/ytsbjy_1/index.m3u8
北京密云古北水镇,https://gcalic.v.myalicdn.com/gc/dlst03_1/index.m3u8
甘肃敦煌月牙泉,https://gcalic.v.myalicdn.com/gc/dhyyqst_1/index.m3u8
甘肃（青海）祁连山国家公园,https://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8
河北承德避暑山庄龙泉公园,https://gcalic.v.myalicdn.com/gc/lpsgmjng01_1/index.m3u8
河北承德金山岭长城,https://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8
河南鹤壁浚县古城景区北城门,https://gcalic.v.myalicdn.com/gc/hlzycc_1/index.m3u8
河南焦作红石峡,https://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8
河南南阳方城德云山景区,https://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8
